"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"5/23/2018","1527033600","99625074.68750","57484.664345434375","577.01"
"5/24/2018","1527120000","99645426.96875","60045.3378370990625","602.59"
"5/25/2018","1527206400","99666074.18750","58281.730202624375","584.77"
"5/26/2018","1527292800","99686784.59375","58392.530943635","585.76"
"5/27/2018","1527379200","99707207.28125","56797.21355569125","569.64"
"5/28/2018","1527465600","99727879.81250","51063.666300394375","512.03"
"5/29/2018","1527552000","99748529.18750","56516.519152345625","566.59"
"5/30/2018","1527638400","99769208.84375","55583.42163103","557.12"
"5/31/2018","1527724800","99789952.90625","57601.7545160746875","577.23"
"6/1/2018","1527811200","99810514.81250","57791.286181585625","579.01"
"6/2/2018","1527897600","99831224.56250","58953.333040893125","590.53"
"6/3/2018","1527984000","99851711.09375","61812.203235475","619.04"
"6/4/2018","1528070400","99872516.65625","59055.6178240071875","591.31"
"6/5/2018","1528156800","99892858.25000","60757.8331733975","608.23"
"6/6/2018","1528243200","99913486.34375","60577.546770215625","606.30"
"6/7/2018","1528329600","99934287.59375","60404.28079316625","604.44"
"6/8/2018","1528416000","99954979.15625","59928.0077531296875","599.55"
"6/9/2018","1528502400","99975794.93750","59323.63720001375","593.38"
"6/10/2018","1528588800","99996253.25000","52472.033930405","524.74"
"6/11/2018","1528675200","100017065.28125","53124.0642241359375","531.15"
"6/12/2018","1528761600","100037658.78125","49471.6233970915625","494.53"
"6/13/2018","1528848000","100058188.81250","47657.71533139375","476.30"
"6/14/2018","1528934400","100078680.50000","52023.900484315","519.83"
"6/15/2018","1529020800","100099210.06250","48799.365897569375","487.51"
"6/16/2018","1529107200","100119785.18750","49781.55959092875","497.22"
"6/17/2018","1529193600","100140207.59375","49743.646720119375","496.74"
"6/18/2018","1529280000","100160825.46875","51846.2480873890625","517.63"
"6/19/2018","1529366400","100181303.65625","53942.6229537078125","538.45"
"6/20/2018","1529452800","100201890.96875","53724.245861805","536.16"
"6/21/2018","1529539200","100222348.71875","52693.9042858571875","525.77"
"6/22/2018","1529625600","100242996.96875","46328.3034790775","462.16"
"6/23/2018","1529712000","100263646.15625","47543.015734370625","474.18"
"6/24/2018","1529798400","100284005.18750","45654.293361609375","455.25"
"6/25/2018","1529884800","100304539.81250","46021.72895677125","458.82"
"6/26/2018","1529971200","100325179.25000","43097.690502215","429.58"
"6/27/2018","1530057600","100345767.59375","44327.7428345390625","441.75"
"6/28/2018","1530144000","100366158.40625","42226.0501646775","420.72"
"6/29/2018","1530230400","100386527.46875","43693.2360807734375","435.25"
"6/30/2018","1530316800","100407167.93750","45526.61808622125","453.42"
"7/1/2018","1530403200","100427597.84375","45388.2528454828125","451.95"
"7/2/2018","1530489600","100448259.40625","47871.631467830625","476.58"
"7/3/2018","1530576000","100468751.75000","46411.5398709125","461.95"
"7/4/2018","1530662400","100489223.84375","46947.5604875615625","467.19"
"7/5/2018","1530748800","100509644.84375","46993.2844466953125","467.55"
"7/6/2018","1530835200","100530065.09375","47242.0934895059375","469.93"
"7/7/2018","1530921600","100550584.62500","48848.47951667125","485.81"
"7/8/2018","1531008000","100570999.62500","48896.61430767875","486.19"
"7/9/2018","1531094400","100591649.65625","47426.95097992875","471.48"
"7/10/2018","1531180800","100612008.59375","43533.8099984296875","432.69"
"7/11/2018","1531267200","100632683.28125","44840.9173432921875","445.59"
"7/12/2018","1531353600","100653193.71875","43372.4677053465625","430.91"
"7/13/2018","1531440000","100673487.21875","43537.256282620625","432.46"
"7/14/2018","1531526400","100693941.03125","43674.989982894375","433.74"
"7/15/2018","1531612800","100714551.40625","45283.276603278125","449.62"
"7/16/2018","1531699200","100734930.21875","48226.8478422265625","478.75"
"7/17/2018","1531785600","100755669.03125","50283.124186735625","499.06"
"7/18/2018","1531872000","100775998.34375","48273.718726623125","479.02"
"7/19/2018","1531958400","100796428.90625","47238.2464069140625","468.65"
"7/20/2018","1532044800","100816613.65625","45250.52887347125","448.84"
"7/21/2018","1532131200","100837183.43750","46489.975052025","461.04"
"7/22/2018","1532217600","100857953.65625","46157.6424907828125","457.65"
"7/23/2018","1532304000","100878393.21875","45357.9519429465625","449.63"
"7/24/2018","1532390400","100898953.62500","48378.02129457875","479.47"
"7/25/2018","1532476800","100919727.31250","47561.449087835","471.28"
"7/26/2018","1532563200","100940147.09375","46637.3761617253125","462.03"
"7/27/2018","1532649600","100960660.81250","47420.212777023125","469.69"
"7/28/2018","1532736000","100981101.87500","47314.69528353125","468.55"
"7/29/2018","1532822400","101001595.15625","47086.94366184375","466.20"
"7/30/2018","1532908800","101022010.06250","46122.608914135","456.56"
"7/31/2018","1532995200","101042605.43750","43649.395122945625","431.99"
"8/1/2018","1533081600","101063032.53125","42433.3354688959375","419.87"
"8/2/2018","1533168000","101083583.28125","41528.1685194359375","410.83"
"8/3/2018","1533254400","101104100.09375","42223.094281151875","417.62"
"8/4/2018","1533340800","101124702.40625","41148.6526561271875","406.91"
"8/5/2018","1533427200","101145231.87500","41349.18224281875","408.81"
"8/6/2018","1533513600","101165642.18750","40967.026803828125","404.95"
"8/7/2018","1533600000","101186040.50000","38242.25214657","377.94"
"8/8/2018","1533686400","101206599.50000","35986.030584215","355.57"
"8/9/2018","1533772800","101227126.25000","36797.0726631375","363.51"
"8/10/2018","1533859200","101247570.87500","33570.65707502375","331.57"
"8/11/2018","1533945600","101268207.50000","32204.302667075","318.01"
"8/12/2018","1534032000","101288559.87500","32230.019752225","318.20"
"8/13/2018","1534118400","101308960.53125","28774.7840596909375","284.03"
"8/14/2018","1534204800","101329292.28125","28200.9553347946875","278.31"
"8/15/2018","1534291200","101349639.59375","28503.57263934625","281.24"
"8/16/2018","1534377600","101370067.25000","29072.9352873","286.80"
"8/17/2018","1534464000","101390572.15625","32198.6039996603125","317.57"
"8/18/2018","1534550400","101411041.25000","29901.0455125625","294.85"
"8/19/2018","1534636800","101431496.93750","30390.90511241375","299.62"
"8/20/2018","1534723200","101451943.15625","27474.2007261440625","270.81"
"8/21/2018","1534809600","101472436.43750","28526.946055674375","281.13"
"8/22/2018","1534896000","101492737.81250","27440.591522365625","270.37"
"8/23/2018","1534982400","101513081.65625","28000.3533132434375","275.83"
"8/24/2018","1535068800","101533815.68750","28568.569719991875","281.37"
"8/25/2018","1535155200","101554238.93750","28187.3945594925","277.56"
"8/26/2018","1535241600","101574659.56250","27861.92911799375","274.30"
"8/27/2018","1535328000","101595207.50000","29261.45166415","288.02"
"8/28/2018","1535414400","101615591.09375","30032.4879477578125","295.55"
"8/29/2018","1535500800","101635861.34375","29339.2240941003125","288.67"
"8/30/2018","1535587200","101656354.62500","28885.65316669375","284.15"
"8/31/2018","1535673600","101676780.68750","28638.28204844125","281.66"
"9/1/2018","1535760000","101697166.62500","30037.27513436","295.36"
"9/2/2018","1535846400","101717669.18750","30008.74676369625","295.02"
"9/3/2018","1535932800","101737994.09375","29399.2281532709375","288.97"
"9/4/2018","1536019200","101758539.50000","29024.588221585","285.23"
"9/5/2018","1536105600","101778867.87500","23233.06216982625","228.27"
"9/6/2018","1536192000","101799435.87500","23365.00652203","229.52"
"9/7/2018","1536278400","101819656.43750","21905.48088596375","215.14"
"9/8/2018","1536364800","101839941.68750","20039.045325849375","196.77"
"9/9/2018","1536451200","101860208.56250","19963.582276164375","195.99"
"9/10/2018","1536537600","101880645.31250","20084.75041690625","197.14"
"9/11/2018","1536624000","101900890.43750","18866.949864503125","185.15"
"9/12/2018","1536710400","101921293.62500","18654.65437218375","183.03"
"9/13/2018","1536796800","101941716.40625","21537.2264251484375","211.27"
"9/14/2018","1536883200","101962148.37500","21296.83393108625","208.87"
"9/15/2018","1536969600","101982585.40625","22602.4004035871875","221.63"
"9/16/2018","1537056000","102003094.53125","22452.92116821875","220.12"
"9/17/2018","1537142400","102023574.96875","20000.70163687375","196.04"
"9/18/2018","1537228800","102043752.50000","21264.897583475","208.39"
"9/19/2018","1537315200","102064301.37500","21411.0491424475","209.78"
"9/20/2018","1537401600","102084725.65625","22944.56293849875","224.76"
"9/21/2018","1537488000","102105445.06250","25290.497687530625","247.69"
"9/22/2018","1537574400","102125766.59375","24589.842080443125","240.78"
"9/23/2018","1537660800","102146091.12500","24979.82658461875","244.55"
"9/24/2018","1537747200","102166431.12500","23285.77298201","227.92"
"9/25/2018","1537833600","102186851.37500","22399.3578214","219.20"
"9/26/2018","1537920000","102207454.53125","21893.8588351390625","214.21"
"9/27/2018","1538006400","102227966.65625","23419.4048812803125","229.09"
"9/28/2018","1538092800","102248381.65625","22654.15143975875","221.56"
"9/29/2018","1538179200","102268621.34375","23656.77748923625","231.32"
"9/30/2018","1538265600","102289132.43750","23792.4522049625","232.60"
"10/1/2018","1538352000","102309434.84375","23622.2254110734375","230.89"
"10/2/2018","1538438400","102329949.03125","23066.1938111340625","225.41"
"10/3/2018","1538524800","102350244.50000","22513.983282665","219.97"
"10/4/2018","1538611200","102370614.12500","22701.70738836","221.76"
"10/5/2018","1538697600","102390791.18750","23334.86131163125","227.90"
"10/6/2018","1538784000","102411283.15625","23003.622422556875","224.62"
"10/7/2018","1538870400","102431804.46875","23113.7366783734375","225.65"
"10/8/2018","1538956800","102452231.28125","23495.3701997290625","229.33"
"10/9/2018","1539043200","102472582.34375","23311.4877573796875","227.49"
"10/10/2018","1539129600","102492944.09375","23087.560586558125","225.26"
"10/11/2018","1539216000","102513431.65625","19460.1247313059375","189.83"
"10/12/2018","1539302400","102533813.46875","20093.5514254709375","195.97"
"10/13/2018","1539388800","102554250.59375","20454.4452809234375","199.45"
"10/14/2018","1539475200","102574715.65625","20001.0438058121875","194.99"
"10/15/2018","1539561600","102595029.03125","21627.0321197875","210.80"
"10/16/2018","1539648000","102615410.00000","21571.8114902","210.22"
"10/17/2018","1539734400","102635809.15625","21307.1939808375","207.60"
"10/18/2018","1539820800","102656246.75000","20786.8634044075","202.49"
"10/19/2018","1539907200","102676540.34375","20828.962974133125","202.86"
"10/20/2018","1539993600","102696990.31250","21061.0987732875","205.08"
"10/21/2018","1540080000","102717346.90625","21033.4311259928125","204.77"
"10/22/2018","1540166400","102737595.68750","20917.374481975","203.60"
"10/23/2018","1540252800","102758171.56250","20931.83954728125","203.70"
"10/24/2018","1540339200","102778554.59375","20855.82429816375","202.92"
"10/25/2018","1540425600","102798801.21875","20686.2027692490625","201.23"
"10/26/2018","1540512000","102819303.31250","20910.361714663125","203.37"
"10/27/2018","1540598400","102839546.09375","20854.8315523515625","202.79"
"10/28/2018","1540684800","102859855.15625","20954.60969243125","203.72"
"10/29/2018","1540771200","102880251.21875","20130.5787559728125","195.67"
"10/30/2018","1540857600","102900422.46875","20188.0338841440625","196.19"
"10/31/2018","1540944000","102920927.56250","20362.905518240625","197.85"
"11/1/2018","1541030400","102941166.78125","20457.4980744378125","198.73"
"11/2/2018","1541116800","102961306.43750","20697.28182006625","201.02"
"11/3/2018","1541203200","102981486.78125","20541.7171682559375","199.47"
"11/4/2018","1541289600","103001769.87500","21764.2739745875","211.30"
"11/5/2018","1541376000","103022163.96875","21603.747784246875","209.70"
"11/6/2018","1541462400","103042415.75000","22623.99280207","219.56"
"11/7/2018","1541548800","103062897.21875","22466.6809647153125","217.99"
"11/8/2018","1541635200","103083132.50000","21780.435065925","211.29"
"11/9/2018","1541721600","103103377.90625","21588.8162997896875","209.39"
"11/10/2018","1541808000","103123795.90625","21851.932352534375","211.90"
"11/11/2018","1541894400","103144104.12500","21835.6068432625","211.70"
"11/12/2018","1541980800","103164416.65625","21748.0906753040625","210.81"
"11/13/2018","1542067200","103184686.71875","21299.383032484375","206.42"
"11/14/2018","1542153600","103204805.84375","18857.58212377","182.72"
"11/15/2018","1542240000","103224817.15625","18738.4010583740625","181.53"
"11/16/2018","1542326400","103245091.90625","18051.37186888875","174.84"
"11/17/2018","1542412800","103265112.31250","17990.84786708375","174.22"
"11/18/2018","1542499200","103285321.53125","18336.2431314428125","177.53"
"11/19/2018","1542585600","103305235.06250","15311.90194096375","148.22"
"11/20/2018","1542672000","103325250.68750","13508.74327488375","130.74"
"11/21/2018","1542758400","103345480.25000","14106.658054125","136.50"
"11/22/2018","1542844800","103365413.65625","12903.1045867096875","124.83"
"11/23/2018","1542931200","103385535.03125","12754.6734568053125","123.37"
"11/24/2018","1543017600","103405541.28125","11658.9747794609375","112.75"
"11/25/2018","1543104000","103425560.00000","12074.9341300","116.75"
"11/26/2018","1543190400","103445607.03125","11262.1232374921875","108.87"
"11/27/2018","1543276800","103465356.40625","11400.8476224046875","110.19"
"11/28/2018","1543363200","103485249.68750","12716.2674816","122.88"
"11/29/2018","1543449600","103505349.68750","12159.8084812875","117.48"
"11/30/2018","1543536000","103525271.46875","11684.8973906778125","112.87"
"12/1/2018","1543622400","103545034.53125","12270.086591953125","118.50"
"12/2/2018","1543708800","103564664.75000","12009.35852441","115.96"
"12/3/2018","1543795200","103584265.62500","11210.92506859375","108.23"
"12/4/2018","1543881600","103603925.75000","11377.783125865","109.82"
"12/5/2018","1543968000","103623631.81250","10525.052283195625","101.57"
"12/6/2018","1544054400","103643374.06250","9372.470316471875","90.43"
"12/7/2018","1544140800","103662864.87500","9703.88078094875","93.61"
"12/8/2018","1544227200","103682404.62500","9480.71907891","91.44"
"12/9/2018","1544313600","103701981.87500","9791.5411286375","94.42"
"12/10/2018","1544400000","103722012.21875","9407.586508240625","90.70"
"12/11/2018","1544486400","103741369.53125","9134.4275872265625","88.05"
"12/12/2018","1544572800","103760975.84375","9392.44353337625","90.52"
"12/13/2018","1544659200","103780740.21875","8965.6181474978125","86.39"
"12/14/2018","1544745600","103800152.93750","8708.83283145625","83.90"
"12/15/2018","1544832000","103819966.71875","8748.9085953890625","84.27"
"12/16/2018","1544918400","103839492.96875","8866.8543046015625","85.39"
"12/17/2018","1545004800","103858561.15625","9912.2610767525","95.44"
"12/18/2018","1545091200","103877427.12500","10641.203634685","102.44"
"12/19/2018","1545177600","103896223.25000","10455.0769456475","100.63"
"12/20/2018","1545264000","103915029.68750","12098.826906515625","116.43"
"12/21/2018","1545350400","103933859.28125","11374.52155974","109.44"
"12/22/2018","1545436800","103952897.75000","12303.86497769","118.36"
"12/23/2018","1545523200","103971767.18750","13678.5256911875","131.56"
"12/24/2018","1545609600","103990812.21875","14649.1857172553125","140.87"
"12/25/2018","1545696000","104009891.65625","13624.2557080521875","130.99"
"12/26/2018","1545782400","104029136.09375","13795.3037373921875","132.61"
"12/27/2018","1545868800","104048071.90625","12144.4909528975","116.72"
"12/28/2018","1545955200","104067052.06250","14541.289184693125","139.73"
"12/29/2018","1546041600","104086207.43750","14291.03628116875","137.30"
"12/30/2018","1546128000","104105054.84375","14713.1674010671875","141.33"
"12/31/2018","1546214400","104124057.59375","13899.5204481896875","133.49"
"1/1/2019","1546300800","104142773.46875","14857.008063051875","142.66"
"1/2/2019","1546387200","104161893.12500","16308.62760658125","156.57"
"1/3/2019","1546473600","104179826.37500","15568.63325348","149.44"
"1/4/2019","1546560000","104197658.28125","16259.00259820625","156.04"
"1/5/2019","1546646400","104215683.03125","16281.6161599721875","156.23"
"1/6/2019","1546732800","104233487.75000","16532.4734920275","158.61"
"1/7/2019","1546819200","104251529.37500","15855.61510264375","152.09"
"1/8/2019","1546905600","104269307.28125","15755.092330196875","151.10"
"1/9/2019","1546992000","104287329.78125","15765.1156430315625","151.17"
"1/10/2019","1547078400","104305176.59375","13346.89039693625","127.96"
"1/11/2019","1547164800","104322974.18750","13265.7093976825","127.16"
"1/12/2019","1547251200","104340674.93750","13129.187127385625","125.83"
"1/13/2019","1547337600","104358630.03125","12164.0419164425","116.56"
"1/14/2019","1547424000","104376638.93750","13541.82513575125","129.74"
"1/15/2019","1547510400","104394559.34375","12654.708483649375","121.22"
"1/16/2019","1547596800","104412163.15625","12855.2255277975","123.12"
"1/17/2019","1547683200","104429869.90625","12920.06350480125","123.72"
"1/18/2019","1547769600","104447660.00000","12593.2543662","120.57"
"1/19/2019","1547856000","104465669.56250","13042.538844878125","124.85"
"1/20/2019","1547942400","104483433.78125","12371.8833940378125","118.41"
"1/21/2019","1548028800","104499574.90625","12197.1903830575","116.72"
"1/22/2019","1548115200","104515659.68750","12449.905381975","119.12"
"1/23/2019","1548201600","104531420.65625","12289.7591265553125","117.57"
"1/24/2019","1548288000","104547498.50000","12305.24057345","117.70"
"1/25/2019","1548374400","104563578.59375","12121.0100305875","115.92"
"1/26/2019","1548460800","104579583.12500","12165.74290493125","116.33"
"1/27/2019","1548547200","104595429.31250","11742.928848914375","112.27"
"1/28/2019","1548633600","104610846.03125","11126.40958388375","106.36"
"1/29/2019","1548720000","104626309.81250","10959.605952859375","104.75"
"1/30/2019","1548806400","104641865.18750","11410.148980045","109.04"
"1/31/2019","1548892800","104657518.62500","11186.84216582625","106.89"
"2/1/2019","1548979200","104672819.28125","11203.1318476721875","107.03"
"2/2/2019","1549065600","104688430.90625","11620.41583059375","111.00"
"2/3/2019","1549152000","104703657.03125","11225.2790703203125","107.21"
"2/4/2019","1549238400","104719051.71875","11194.466628734375","106.90"
"2/5/2019","1549324800","104734470.50000","11199.256930565","106.93"
"2/6/2019","1549411200","104749772.84375","10946.351262171875","104.50"
"2/7/2019","1549497600","104765171.46875","10927.007384190625","104.30"
"2/8/2019","1549584000","104780642.75000","12520.2390021975","119.49"
"2/9/2019","1549670400","104795989.81250","12518.92894300125","119.46"
"2/10/2019","1549756800","104809360.15625","13161.959448421875","125.58"
"2/11/2019","1549843200","104822491.25000","12658.36404335","120.76"
"2/12/2019","1549929600","104835855.03125","12856.0209024821875","122.63"
"2/13/2019","1550016000","104848912.53125","12824.0704916971875","122.31"
"2/14/2019","1550102400","104861993.37500","12672.57189936875","120.85"
"2/15/2019","1550188800","104875057.34375","12796.854497084375","122.02"
"2/16/2019","1550275200","104888338.81250","12928.53664202875","123.26"
"2/17/2019","1550361600","104901328.15625","14086.15034482125","134.28"
"2/18/2019","1550448000","104914625.93750","15373.140138621875","146.53"
"2/19/2019","1550534400","104928158.65625","15151.6261099625","144.40"
"2/20/2019","1550620800","104941575.87500","15660.43136782625","149.23"
"2/21/2019","1550707200","104954915.56250","15361.2014417275","146.36"
"2/22/2019","1550793600","104968207.62500","15644.46166443","149.04"
"2/23/2019","1550880000","104981859.59375","16742.50696801125","159.48"
"2/24/2019","1550966400","104995217.75000","14008.461952205","133.42"
"2/25/2019","1551052800","105008589.40625","14598.294099256875","139.02"
"2/26/2019","1551139200","105022110.12500","14400.63174034","137.12"
"2/27/2019","1551225600","105035621.56250","14278.54239520625","135.94"
"2/28/2019","1551312000","105048576.40625","14317.0704784078125","136.29"
"3/1/2019","1551398400","105061446.03125","14304.1158771546875","136.15"
"3/2/2019","1551484800","105075082.65625","14060.0968102328125","133.81"
"3/3/2019","1551571200","105088679.84375","13788.6856822984375","131.21"
"3/4/2019","1551657600","105102323.84375","13288.0868035653125","126.43"
"3/5/2019","1551744000","105116076.71875","14498.6604618171875","137.93"
"3/6/2019","1551830400","105129642.53125","14559.4041941528125","138.49"
"3/7/2019","1551916800","105143314.53125","14472.9772452265625","137.65"
"3/8/2019","1552003200","105156935.53125","14135.195274110625","134.42"
"3/9/2019","1552089600","105170466.03125","14538.76522416","138.24"
"3/10/2019","1552176000","105184310.65625","14342.93260108625","136.36"
"3/11/2019","1552262400","105197824.96875","14048.117546326875","133.54"
"3/12/2019","1552348800","105211484.21875","14137.2671344734375","134.37"
"3/13/2019","1552435200","105225072.03125","13987.5688251140625","132.93"
"3/14/2019","1552521600","105238695.34375","13985.1702242309375","132.89"
"3/15/2019","1552608000","105252252.40625","14485.8674986721875","137.63"
"3/16/2019","1552694400","105266067.96875","14914.0965098125","141.68"
"3/17/2019","1552780800","105279638.71875","14711.776714558125","139.74"
"3/18/2019","1552867200","105293119.15625","14583.097003140625","138.50"
"3/19/2019","1552953600","105306739.90625","14686.077947325625","139.46"
"3/20/2019","1553040000","105320495.90625","14768.039935974375","140.22"
"3/21/2019","1553126400","105334078.40625","14284.3543726715625","135.61"
"3/22/2019","1553212800","105347688.40625","14407.34986643875","136.76"
"3/23/2019","1553299200","105361404.40625","14512.479842916875","137.74"
"3/24/2019","1553385600","105375031.65625","14353.1330618978125","136.21"
"3/25/2019","1553472000","105388663.03125","14117.86529966625","133.96"
"3/26/2019","1553558400","105402216.84375","14154.4636999471875","134.29"
"3/27/2019","1553644800","105415952.90625","14782.4790760434375","140.23"
"3/28/2019","1553731200","105429551.28125","14590.3956018121875","138.39"
"3/29/2019","1553817600","105443090.21875","15227.0366584896875","144.41"
"3/30/2019","1553904000","105456681.53125","15110.8878966128125","143.29"
"3/31/2019","1553990400","105470340.71875","15018.97651835","142.40"
"4/1/2019","1554076800","105484037.28125","14962.9106883453125","141.85"
"4/2/2019","1554163200","105497657.09375","17399.7285844721875","164.93"
"4/3/2019","1554249600","105511209.03125","17006.296671656875","161.18"
"4/4/2019","1554336000","105524940.21875","16680.3273003778125","158.07"
